iter	MultiClass
431	0.009030015493
432	0.009004165932
433	0.008976606082
434	0.008952664477
435	0.008925431845
436	0.008900885679
437	0.008880791615
438	0.008855842814
439	0.008830908002
440	0.008804456312
441	0.008778210805
442	0.008753890894
443	0.008727923948
444	0.008706177376
445	0.008681849558
446	0.008656332687
447	0.008632584494
448	0.00860740883
449	0.008587834178
450	0.00856686125
451	0.00854519557
452	0.008524440381
453	0.008502151285
454	0.008479272833
455	0.008460985155
456	0.008439799961
457	0.008420541578
458	0.00839888198
459	0.008376841642
460	0.00835611139
461	0.008334050981
462	0.008310620882
463	0.008287117189
464	0.008263951053
465	0.008246902909
466	0.008229587759
467	0.008208943873
468	0.008187734351
469	0.008166502933
470	0.008145581703
471	0.008123236651
472	0.008100989522
473	0.008078890187
474	0.008057922733
475	0.008036752136
476	0.008016411747
477	0.00799597891
478	0.007976497314
479	0.007958083128
480	0.007938276748
481	0.007922546596
482	0.007904003469
483	0.007886179248
484	0.007867225579
485	0.007848177637
486	0.007827461982
487	0.007808423772
488	0.007787961133
489	0.007769558503
490	0.007751084104
491	0.007732796426
492	0.007717522431
493	0.007700164707
494	0.007682177485
495	0.007666654733
496	0.007648016725
497	0.007631924688
498	0.007613467927
499	0.007594016742
500	0.007577172347
501	0.00755791214
502	0.007539886601
503	0.007520833794
504	0.007501877084
505	0.007482324328
506	0.00746357076
507	0.007447337618
508	0.007430618515
509	0.007416899107
510	0.007398485529
511	0.007384121418
512	0.007367273983
513	0.007352413572
514	0.007336625031
515	0.007321028077
516	0.007304265791
517	0.007286427581
518	0.007268680602
519	0.007252572751
520	0.007237277469
521	0.007219801752
522	0.007202380774
523	0.007187304448
524	0.00717005012
525	0.007152894322
526	0.007135835229
527	0.007118847905
528	0.007101933567
529	0.007086115224
530	0.007072893941
531	0.007056232618
532	0.00703961387
533	0.00702308757
534	0.007009940488
535	0.006993939682
536	0.006977632338
537	0.006961399803
538	0.006948493573
539	0.006932928854
540	0.006919199107
541	0.006903246957
542	0.006888393845
543	0.006872601655
544	0.006858916915
545	0.006844757771
546	0.006829169332
547	0.006813647187
548	0.006798194379
549	0.00678282003
550	0.006767522316
551	0.006752289071
552	0.006737927393
553	0.006723900839
554	0.006708868912
555	0.006695050366
556	0.006683071049
557	0.006668609016
558	0.006654598883
559	0.006639105325
560	0.006628101578
561	0.006613773959
562	0.006599236508
563	0.006585630835
564	0.006571221108
565	0.006556890449
566	0.006542605405
567	0.006528400645
568	0.006514246366
569	0.006503115503
570	0.006489081042
571	0.006475116525
572	0.00646121283
573	0.006449171475
574	0.006438777155
575	0.006427742997
576	0.006417197841
577	0.006403538646
578	0.006391237585
579	0.006381293949
580	0.006368967952
581	0.006355520414
582	0.006342134914
583	0.006328797462
584	0.006315539078
585	0.006304894783
586	0.006291735537
587	0.006278618866
588	0.006269065093
589	0.006258895203
590	0.00624876667
591	0.00623584341
592	0.006224646252
593	0.006211833686
594	0.00619906552
595	0.006187963851
596	0.006175284483
597	0.006162672627
598	0.00615011186
599	0.0061376034
600	0.006126707914
601	0.006114307715
602	0.006104369553
603	0.006093584761
604	0.006081318977
605	0.006069092118
606	0.006056927905
607	0.006044810524
608	0.006032734501
609	0.006020718083
610	0.006008747889
611	0.00599917587
612	0.005989819765
613	0.005977985202
614	0.005966185307
615	0.005954445625
616	0.0059427546
617	0.005932243503
618	0.005921368696
619	0.005909810261
620	0.005898290751
621	0.00588681929
622	0.00587613242
623	0.005864751582
624	0.005853429133
625	0.005842648599
626	0.00583210405
627	0.005823530713
628	0.005812862698
629	0.005801723928
630	0.005790650845
631	0.005779600873
632	0.005768605033
633	0.005758708837
634	0.00574738882
635	0.005738223086
636	0.005728080565
637	0.005717281176
638	0.00570613085
639	0.005695426951
640	0.005684750421
641	0.005674119507
642	0.005663528126
643	0.005652983578
644	0.005642474914
645	0.005632311106
646	0.005623234778
647	0.005614452216
648	0.005604090739
649	0.005593773054
650	0.005586383902
651	0.005576093586
652	0.005567214927
653	0.005558363029
654	0.00554820956
655	0.005538093192
656	0.005528027914
657	0.005518035621
658	0.005508044545
659	0.005498089961
660	0.005488158489
661	0.005478273849
662	0.005468422053
663	0.005459890074
664	0.005450107613
665	0.005440361646
666	0.005430657036
667	0.005420983446
668	0.005411337833
669	0.005401740877
670	0.005392177981
671	0.005382635156
672	0.005373139771
673	0.005364528116
674	0.005357222898
675	0.005348597862
676	0.005339211347
677	0.005331095384
678	0.005323890521
679	0.005314605577
680	0.005305349827
681	0.005296115973
682	0.005286938074
683	0.005277777813
684	0.005268807314
685	0.005259698751
686	0.005251221511
687	0.005242190799
688	0.005233188065
689	0.005224222431
690	0.005215285384
691	0.005206372057
692	0.005198070589
693	0.005189218691
694	0.00518009249
695	0.005171306887
696	0.005164353823
697	0.005155630866
698	0.005148067158
699	0.005139392249
700	0.00513075505
701	0.005122142787
702	0.005113543296
703	0.005105002802
704	0.005096473864
705	0.005087973208
706	0.005079505395
707	0.005071078028
708	0.005062668299
709	0.005054278641
710	0.005045930646
711	0.005037610628
712	0.005030899024
713	0.005021997252
714	0.005015734507
715	0.00500752488
716	0.004999314644
717	0.004991147591
718	0.004983005779
719	0.004974889512
720	0.004966803959
721	0.004958743344
722	0.004950709489
723	0.004942699963
724	0.004934718718
725	0.004928686181
726	0.004920755722
727	0.004913878684
728	0.004905986847
729	0.004898134543
730	0.004891077779
731	0.00488325771
732	0.004875474438
733	0.004867711846
734	0.004859977535
735	0.004852263295
736	0.004844319455
737	0.004836655393
738	0.004831383727
739	0.004825408666
740	0.004817808465
741	0.00481023381
742	0.004802679225
743	0.004795156875
744	0.004787659159
745	0.004780183033
746	0.004772473051
747	0.004765050448
748	0.004757643962
749	0.004750201897
750	0.004742847718
751	0.004735509656
752	0.004728202005
753	0.00472090743
754	0.004713646611
755	0.004706397957
756	0.004699183058
757	0.004691985189
758	0.004686274699
759	0.004678873991
760	0.004671739072
761	0.004665912414
762	0.004658819157
763	0.004651747492
764	0.004644700155
765	0.004637673193
766	0.004631574665
767	0.004624586933
768	0.004617623529
769	0.004610673505
770	0.004603761799
771	0.004598345075
772	0.004591450399
773	0.004584589175
774	0.004577517509
775	0.004570690041
776	0.00456389724
777	0.004557113258
778	0.004550356038
779	0.004543613718
780	0.004537299275
781	0.004530608654
782	0.004523925939
783	0.004517257214
784	0.004510621939
785	0.004504962539
786	0.004498352202
787	0.004491765888
788	0.004485192652
789	0.004480086723
790	0.004473551804
791	0.004467039084
792	0.00446054826
793	0.004454078419
794	0.004447628041
795	0.004441189827
796	0.004435257036
797	0.004428857443
798	0.004422478226
799	0.004416113605
800	0.004409772401
801	0.004403453396
802	0.004397152334
803	0.004390863132
804	0.004385397751
805	0.004379138655
806	0.004372906928
807	0.00436727733
808	0.004361966435
809	0.004355573228
810	0.004349412359
811	0.004343260308
812	0.004337133194
813	0.004330817838
814	0.004324720526
815	0.004319034061
816	0.004312772836
817	0.00430672783
818	0.004300710194
819	0.00429469347
820	0.004288705636
821	0.00428272875
822	0.004276769502
823	0.004270819377
824	0.004264899054
825	0.004258986943
826	0.00425291548
827	0.004247040165
828	0.004241180055
829	0.004235342145
830	0.004229518224
831	0.004223709204
832	0.004217921167
833	0.004212142558
834	0.004206377025
835	0.004200635516
836	0.004194907996
837	0.004189378145
838	0.004183491882
839	0.004177631164
840	0.00417197815
841	0.00416632392
842	0.004160513987
843	0.004154887735
844	0.004149110342
845	0.004143525143
846	0.00413796184
847	0.004132403707
848	0.004126687743
849	0.00412116367
850	0.004115659972
851	0.004109989015
852	0.004104894643
853	0.00409944173
854	0.004093805746
855	0.004088379595
856	0.004082961958
857	0.004077385579
858	0.004071992879
859	0.004066451472
860	0.004060926486
861	0.004055412448
862	0.004050074183
863	0.00404475751
864	0.004039459083
865	0.004034177381
866	0.004028886557
867	0.004023634353
868	0.004018383063
869	0.004013152147
870	0.004008294368
871	0.004002928734
872	0.003997732182
873	0.003992395133
874	0.003987235682
875	0.003982933504
876	0.003977788346
877	0.003972662347
878	0.003967389768
879	0.003962286273
880	0.003957210147
881	0.003952136453
882	0.00394818795
883	0.003943142842
884	0.003938097735
885	0.003933079997
886	0.003928071382
887	0.003923073107
888	0.003918085779
889	0.003912971336
890	0.003907860846
891	0.003902909099
892	0.003897977727
893	0.003893065818
894	0.003889837435
895	0.003884944989
896	0.003880051326
897	0.003875181383
898	0.003870318739
899	0.003865464001
900	0.003860632984
901	0.003855810482
902	0.003850988892
903	0.003846194671
904	0.003841405012
905	0.003837612819
906	0.003832839581
907	0.003829067459
908	0.003824331322
909	0.003819595794
910	0.003814728893
911	0.003810024383
912	0.003805179377
913	0.003800494938
914	0.003796052568
915	0.00379137482
916	0.003787863924
917	0.003783640205
918	0.003779019628
919	0.00377426038
920	0.003769652576
921	0.003764913398
922	0.003760325361
923	0.003755747968
924	0.00375119247
925	0.003742903167
926	0.003738370477
927	0.003733717057
928	0.00372907641
929	0.003724572002
930	0.003720084319
931	0.003715611234
932	0.003711142406
933	0.003706683918
934	0.003702248542
935	0.003697816815
936	0.003693394819
937	0.003688857263
938	0.003684312105
939	0.003679797357
940	0.003675431621
941	0.00367092843
942	0.003666567863
943	0.003662225847
944	0.003657762798
945	0.003653438116
946	0.003649117995
947	0.003644817946
948	0.003640520329
949	0.003636236398
950	0.00363195794
951	0.003627699553
952	0.00362344147
953	0.003620381866
954	0.003616019171
955	0.003612353181
956	0.003608005083
957	0.003603684659
958	0.003599370012
959	0.003595180657
960	0.003591004683
961	0.003586720447
962	0.0035825539
963	0.003578404991
964	0.003574274328
965	0.00357014032
966	0.003566019389
967	0.003561915488
968	0.003557814019
969	0.003553610067
970	0.003549527757
971	0.003545454266
972	0.003541280116
973	0.00353710992
974	0.003532951888
975	0.003528816968
976	0.003524786964
977	0.003520666032
978	0.003516650017
979	0.003512662284
980	0.003508676072
981	0.003504695941
982	0.003500731016
983	0.003496767307
984	0.003492817587
985	0.003488873949
986	0.003484947949
987	0.003481023774
988	0.003477007455
989	0.003473100005
990	0.003469094938
991	0.003465212121
